page_id,access_count,classification,target_node,result
22301,6,cold,1,simulated
22302,13,cold,1,simulated
22303,5,cold,1,simulated
22304,17,cold,1,simulated
22305,10,cold,1,simulated
22306,13,cold,1,simulated
22307,16,cold,1,simulated
22308,11,cold,1,simulated
22309,19,hot,0,simulated
22310,15,cold,1,simulated
22311,6,cold,1,simulated
22312,9,cold,1,simulated
22313,11,cold,1,simulated
22314,9,cold,1,simulated
22315,12,cold,1,simulated
22316,11,cold,1,simulated
22317,9,cold,1,simulated
22318,11,cold,1,simulated
22319,10,cold,1,simulated
22320,10,cold,1,simulated
22321,17,cold,1,simulated
22322,15,cold,1,simulated
22323,13,cold,1,simulated
22324,15,cold,1,simulated
22325,8,cold,1,simulated
22326,7,cold,1,simulated
22327,5,cold,1,simulated
22328,12,hot,0,simulated
22329,11,cold,1,simulated
22330,6,cold,1,simulated
22331,5,cold,1,simulated
22332,11,cold,1,simulated
22333,10,cold,1,simulated
22334,7,cold,1,simulated
22335,10,cold,1,simulated
22336,13,cold,1,simulated
22337,11,cold,1,simulated
22338,12,cold,1,simulated
22339,12,cold,1,simulated
22340,3,cold,1,simulated
22341,12,cold,1,simulated
22342,8,cold,1,simulated
22343,6,cold,1,simulated
22344,9,cold,1,simulated
22345,14,hot,0,simulated
22346,13,hot,0,simulated
22347,10,cold,1,simulated
22348,6,cold,1,simulated
22349,14,cold,1,simulated
22350,8,hot,0,simulated
22351,4,cold,1,simulated
22352,8,cold,1,simulated
22353,12,cold,1,simulated
22354,10,cold,1,simulated
22355,9,cold,1,simulated
22356,13,hot,0,simulated
22357,14,cold,1,simulated
22358,9,cold,1,simulated
22359,11,cold,1,simulated
22360,17,cold,1,simulated
22361,8,cold,1,simulated
22362,10,cold,1,simulated
22363,13,cold,1,simulated
22364,12,cold,1,simulated
22365,10,cold,1,simulated
22366,16,cold,1,simulated
22367,11,cold,1,simulated
22368,16,cold,1,simulated
22369,16,cold,1,simulated
22370,17,cold,1,simulated
22371,13,cold,1,simulated
22372,11,cold,1,simulated
22373,5,cold,1,simulated
22374,9,cold,1,simulated
22375,7,cold,1,simulated
22376,12,hot,0,simulated
22377,9,cold,1,simulated
22378,13,cold,1,simulated
22379,10,cold,1,simulated
22380,7,cold,1,simulated
22381,17,cold,1,simulated
22382,8,cold,1,simulated
22383,10,cold,1,simulated
22384,15,cold,1,simulated
22385,7,cold,1,simulated
22386,11,cold,1,simulated
22387,7,cold,1,simulated
22388,4,cold,1,simulated
22389,7,cold,1,simulated
22390,13,hot,0,simulated
22391,10,cold,1,simulated
22392,11,cold,1,simulated
22393,9,cold,1,simulated
22394,11,cold,1,simulated
22395,8,hot,0,simulated
22396,8,cold,1,simulated
22397,17,cold,1,simulated
22398,12,cold,1,simulated
22399,8,cold,1,simulated
22400,10,cold,1,simulated
22401,10,cold,1,simulated
22402,10,hot,0,simulated
22403,9,cold,1,simulated
22404,5,cold,1,simulated
22405,12,cold,1,simulated
22406,10,cold,1,simulated
22407,8,cold,1,simulated
22408,4,cold,1,simulated
22409,10,cold,1,simulated
22410,12,cold,1,simulated
22411,6,cold,1,simulated
22412,5,cold,1,simulated
22413,13,cold,1,simulated
22414,6,cold,1,simulated
22415,10,cold,1,simulated
22416,11,cold,1,simulated
22417,10,cold,1,simulated
22418,8,cold,1,simulated
22419,10,cold,1,simulated
22420,9,cold,1,simulated
22421,11,cold,1,simulated
22422,6,cold,1,simulated
22423,11,cold,1,simulated
22424,14,hot,0,simulated
22425,15,cold,1,simulated
22426,7,cold,1,simulated
22427,9,cold,1,simulated
22428,13,cold,1,simulated
22429,8,cold,1,simulated
22430,7,cold,1,simulated
22431,10,cold,1,simulated
22432,10,cold,1,simulated
22433,9,cold,1,simulated
22434,9,cold,1,simulated
22435,4,cold,1,simulated
22436,11,cold,1,simulated
22437,9,cold,1,simulated
22438,10,cold,1,simulated
22439,9,cold,1,simulated
22440,8,cold,1,simulated
22441,4,cold,1,simulated
22442,12,cold,1,simulated
22443,13,cold,1,simulated
22444,9,cold,1,simulated
22445,12,cold,1,simulated
22446,5,hot,0,simulated
22447,12,cold,1,simulated
22448,11,cold,1,simulated
22449,10,cold,1,simulated
22450,10,cold,1,simulated
22451,9,cold,1,simulated
22452,14,cold,1,simulated
22453,8,cold,1,simulated
22454,7,cold,1,simulated
22455,14,cold,1,simulated
22456,17,hot,0,simulated
22457,9,cold,1,simulated
22458,10,cold,1,simulated
22459,7,cold,1,simulated
22460,9,cold,1,simulated
22461,11,cold,1,simulated
22462,6,cold,1,simulated
22463,10,cold,1,simulated
22464,10,cold,1,simulated
22465,11,cold,1,simulated
22466,8,cold,1,simulated
22467,4,cold,1,simulated
22468,11,cold,1,simulated
22469,8,cold,1,simulated
22470,13,hot,0,simulated
22471,11,cold,1,simulated
22472,10,cold,1,simulated
22473,8,cold,1,simulated
22474,10,cold,1,simulated
22475,4,cold,1,simulated
22476,7,cold,1,simulated
22477,4,cold,1,simulated
22478,12,hot,0,simulated
22479,9,cold,1,simulated
22480,9,cold,1,simulated
22481,4,cold,1,simulated
22482,12,cold,1,simulated
22483,2,cold,1,simulated
22484,8,cold,1,simulated
22485,9,cold,1,simulated
22486,11,cold,1,simulated
22487,15,hot,0,simulated
22488,11,cold,1,simulated
22489,13,cold,1,simulated
22490,11,cold,1,simulated
22491,2,cold,1,simulated
22492,13,cold,1,simulated
22493,12,cold,1,simulated
22494,8,cold,1,simulated
22495,8,cold,1,simulated
22496,15,hot,0,simulated
22497,11,cold,1,simulated
22498,8,cold,1,simulated
22499,12,cold,1,simulated
22500,7,cold,1,simulated
22501,16,cold,1,simulated
22502,12,cold,1,simulated
22503,4,cold,1,simulated
22504,13,cold,1,simulated
22505,9,cold,1,simulated
22506,14,cold,1,simulated
22507,12,cold,1,simulated
22508,3,cold,1,simulated
22509,9,cold,1,simulated
22510,13,cold,1,simulated
22511,5,cold,1,simulated
22512,7,cold,1,simulated
22513,10,cold,1,simulated
22514,12,cold,1,simulated
22515,8,cold,1,simulated
22516,10,cold,1,simulated
22517,6,cold,1,simulated
22518,3,cold,1,simulated
22519,9,cold,1,simulated
22520,9,hot,0,simulated
22521,12,cold,1,simulated
22522,15,cold,1,simulated
22523,8,cold,1,simulated
22524,8,cold,1,simulated
22525,13,cold,1,simulated
22526,9,cold,1,simulated
22527,11,cold,1,simulated
22528,6,cold,1,simulated
22529,11,cold,1,simulated
22530,10,cold,1,simulated
22531,13,cold,1,simulated
22532,14,cold,1,simulated
22533,15,hot,0,simulated
22534,7,cold,1,simulated
22535,15,cold,1,simulated
22536,12,hot,0,simulated
22537,9,cold,1,simulated
22538,11,hot,0,simulated
22539,9,cold,1,simulated
22540,7,cold,1,simulated
22541,11,cold,1,simulated
22542,11,cold,1,simulated
22543,8,cold,1,simulated
22544,9,cold,1,simulated
22545,7,cold,1,simulated
22546,7,cold,1,simulated
22547,7,cold,1,simulated
22548,7,cold,1,simulated
22549,14,cold,1,simulated
22550,6,cold,1,simulated
22551,14,cold,1,simulated
22552,12,cold,1,simulated
22553,11,cold,1,simulated
22554,10,cold,1,simulated
22555,14,cold,1,simulated
22556,4,cold,1,simulated
22557,8,cold,1,simulated
22558,18,hot,0,simulated
22559,6,cold,1,simulated
22560,7,cold,1,simulated
22561,6,cold,1,simulated
22562,14,cold,1,simulated
22563,14,cold,1,simulated
22564,6,hot,0,simulated
22565,9,cold,1,simulated
22566,7,cold,1,simulated
22567,14,cold,1,simulated
22568,4,cold,1,simulated
22569,15,cold,1,simulated
22570,9,cold,1,simulated
22571,7,cold,1,simulated
22572,6,cold,1,simulated
22573,9,cold,1,simulated
22574,7,cold,1,simulated
22575,11,cold,1,simulated
22576,14,cold,1,simulated
22577,11,cold,1,simulated
22578,9,cold,1,simulated
22579,10,cold,1,simulated
22580,7,cold,1,simulated
22581,6,cold,1,simulated
22582,15,cold,1,simulated
22583,7,cold,1,simulated
22584,12,hot,0,simulated
22585,11,cold,1,simulated
22586,7,cold,1,simulated
22587,9,cold,1,simulated
22588,12,cold,1,simulated
22589,11,cold,1,simulated
22590,6,cold,1,simulated
22591,4,cold,1,simulated
22592,9,cold,1,simulated
22593,10,cold,1,simulated
22594,14,cold,1,simulated
22595,14,cold,1,simulated
22596,8,cold,1,simulated
22597,7,cold,1,simulated
22598,9,cold,1,simulated
22599,8,cold,1,simulated
22600,7,cold,1,simulated
22601,13,cold,1,simulated
22602,9,cold,1,simulated
22603,5,cold,1,simulated
22604,8,cold,1,simulated
22605,4,cold,1,simulated
22606,9,cold,1,simulated
22607,17,cold,1,simulated
22608,12,cold,1,simulated
22609,4,cold,1,simulated
22610,10,cold,1,simulated
22611,8,cold,1,simulated
22612,8,cold,1,simulated
22613,7,cold,1,simulated
22614,8,cold,1,simulated
22615,11,cold,1,simulated
22616,9,cold,1,simulated
22617,12,cold,1,simulated
22618,9,cold,1,simulated
22619,13,cold,1,simulated
22620,11,cold,1,simulated
22621,17,cold,1,simulated
22622,9,cold,1,simulated
22623,15,cold,1,simulated
22624,8,cold,1,simulated
22625,10,cold,1,simulated
22626,4,cold,1,simulated
22627,7,cold,1,simulated
22628,11,cold,1,simulated
22629,10,cold,1,simulated
22630,8,cold,1,simulated
22631,13,cold,1,simulated
22632,4,cold,1,simulated
22633,9,cold,1,simulated
22634,11,cold,1,simulated
22635,17,cold,1,simulated
22636,11,cold,1,simulated
22637,8,cold,1,simulated
22638,11,cold,1,simulated
22639,9,cold,1,simulated
22640,13,cold,1,simulated
22641,11,cold,1,simulated
22642,7,cold,1,simulated
22643,11,cold,1,simulated
22644,11,cold,1,simulated
22645,11,cold,1,simulated
22646,5,cold,1,simulated
22647,11,cold,1,simulated
22648,12,cold,1,simulated
22649,5,cold,1,simulated
22650,7,cold,1,simulated
22651,13,cold,1,simulated
22652,12,cold,1,simulated
22653,10,cold,1,simulated
22654,7,cold,1,simulated
22655,9,cold,1,simulated
22656,15,hot,0,simulated
22657,8,cold,1,simulated
22658,13,cold,1,simulated
22659,12,cold,1,simulated
22660,11,hot,0,simulated
22661,6,cold,1,simulated
22662,11,cold,1,simulated
22663,12,cold,1,simulated
22664,12,cold,1,simulated
22665,10,cold,1,simulated
22666,14,cold,1,simulated
22667,19,cold,1,simulated
22668,10,cold,1,simulated
22669,11,cold,1,simulated
22670,9,cold,1,simulated
22671,15,hot,0,simulated
22672,9,cold,1,simulated
22673,10,cold,1,simulated
22674,6,cold,1,simulated
22675,15,hot,0,simulated
22676,18,cold,1,simulated
22677,10,cold,1,simulated
22678,8,cold,1,simulated
22679,8,cold,1,simulated
22680,8,hot,0,simulated
22681,6,cold,1,simulated
22682,10,cold,1,simulated
22683,5,cold,1,simulated
22684,9,cold,1,simulated
22685,9,cold,1,simulated
22686,7,cold,1,simulated
22687,5,cold,1,simulated
22688,11,cold,1,simulated
22689,9,cold,1,simulated
22690,9,cold,1,simulated
22691,11,cold,1,simulated
22692,8,cold,1,simulated
22693,8,cold,1,simulated
22694,9,cold,1,simulated
22695,11,cold,1,simulated
22696,6,cold,1,simulated
22697,8,cold,1,simulated
22698,4,cold,1,simulated
22699,8,cold,1,simulated
22700,7,hot,0,simulated
22701,8,cold,1,simulated
22702,16,cold,1,simulated
22703,9,cold,1,simulated
22704,11,cold,1,simulated
22705,11,cold,1,simulated
22706,6,cold,1,simulated
22707,11,cold,1,simulated
22708,10,cold,1,simulated
22709,10,cold,1,simulated
22710,11,cold,1,simulated
22711,8,cold,1,simulated
22712,11,cold,1,simulated
22713,8,cold,1,simulated
22714,13,cold,1,simulated
22715,9,cold,1,simulated
22716,12,cold,1,simulated
22717,14,cold,1,simulated
22718,9,cold,1,simulated
22719,14,hot,0,simulated
22720,14,cold,1,simulated
22721,6,cold,1,simulated
22722,20,cold,1,simulated
22723,8,cold,1,simulated
22724,12,cold,1,simulated
22725,6,cold,1,simulated
22726,14,cold,1,simulated
22727,9,cold,1,simulated
22728,7,cold,1,simulated
22729,12,cold,1,simulated
22730,13,cold,1,simulated
22731,12,cold,1,simulated
22732,9,cold,1,simulated
22733,12,hot,0,simulated
22734,8,cold,1,simulated
22735,7,cold,1,simulated
22736,7,cold,1,simulated
22737,11,cold,1,simulated
22738,8,cold,1,simulated
22739,9,cold,1,simulated
22740,6,cold,1,simulated
22741,11,cold,1,simulated
22742,7,cold,1,simulated
22743,10,cold,1,simulated
22744,10,cold,1,simulated
22745,9,hot,0,simulated
22746,13,cold,1,simulated
22747,10,cold,1,simulated
22748,13,cold,1,simulated
22749,8,cold,1,simulated
22750,11,cold,1,simulated
22751,11,cold,1,simulated
22752,10,cold,1,simulated
22753,8,cold,1,simulated
22754,8,cold,1,simulated
22755,7,cold,1,simulated
22756,12,cold,1,simulated
22757,12,cold,1,simulated
22758,7,cold,1,simulated
22759,14,cold,1,simulated
22760,10,cold,1,simulated
22761,9,cold,1,simulated
22762,9,cold,1,simulated
22763,5,cold,1,simulated
22764,15,hot,0,simulated
22765,10,cold,1,simulated
22766,11,cold,1,simulated
22767,10,cold,1,simulated
22768,12,cold,1,simulated
22769,14,cold,1,simulated
22770,13,cold,1,simulated
22771,8,cold,1,simulated
22772,12,cold,1,simulated
22773,11,cold,1,simulated
22774,11,cold,1,simulated
22775,9,cold,1,simulated
22776,7,cold,1,simulated
22777,9,cold,1,simulated
22778,9,cold,1,simulated
22779,5,cold,1,simulated
22780,5,cold,1,simulated
22781,8,cold,1,simulated
22782,9,cold,1,simulated
22783,10,cold,1,simulated
22784,16,cold,1,simulated
22785,11,cold,1,simulated
22786,5,cold,1,simulated
22787,10,cold,1,simulated
22788,7,cold,1,simulated
22789,8,cold,1,simulated
22790,8,hot,0,simulated
22791,9,cold,1,simulated
22792,7,cold,1,simulated
22793,13,hot,0,simulated
22794,6,cold,1,simulated
22795,11,cold,1,simulated
22796,11,cold,1,simulated
22797,7,cold,1,simulated
22798,12,cold,1,simulated
22799,6,cold,1,simulated
22800,8,cold,1,simulated
22801,14,cold,1,simulated
22802,13,hot,0,simulated
22803,7,cold,1,simulated
22804,8,cold,1,simulated
22805,13,cold,1,simulated
22806,7,cold,1,simulated
22807,9,cold,1,simulated
22808,10,hot,0,simulated
22809,4,cold,1,simulated
22810,4,cold,1,simulated
22811,7,cold,1,simulated
22812,8,cold,1,simulated
22813,14,cold,1,simulated
22814,10,cold,1,simulated
22815,6,cold,1,simulated
22816,7,cold,1,simulated
22817,5,cold,1,simulated
22818,17,cold,1,simulated
22819,10,cold,1,simulated
22820,12,cold,1,simulated
22821,11,cold,1,simulated
22822,10,cold,1,simulated
22823,10,cold,1,simulated
22824,14,cold,1,simulated
22825,8,cold,1,simulated
22826,8,cold,1,simulated
22827,10,cold,1,simulated
22828,8,cold,1,simulated
22829,10,cold,1,simulated
22830,9,cold,1,simulated
22831,12,cold,1,simulated
22832,6,cold,1,simulated
22833,11,cold,1,simulated
22834,12,cold,1,simulated
22835,8,cold,1,simulated
22836,4,cold,1,simulated
22837,12,cold,1,simulated
22838,11,cold,1,simulated
22839,12,cold,1,simulated
22840,8,cold,1,simulated
22841,10,cold,1,simulated
22842,5,cold,1,simulated
22843,15,cold,1,simulated
22844,10,cold,1,simulated
22845,9,cold,1,simulated
22846,11,cold,1,simulated
22847,5,cold,1,simulated
22848,13,cold,1,simulated
22849,11,cold,1,simulated
22850,10,cold,1,simulated
22851,6,cold,1,simulated
22852,9,cold,1,simulated
22853,15,cold,1,simulated
22854,12,cold,1,simulated
22855,11,cold,1,simulated
22856,10,cold,1,simulated
22857,13,cold,1,simulated
22858,8,cold,1,simulated
22859,8,cold,1,simulated
22860,12,cold,1,simulated
22861,10,cold,1,simulated
22862,7,cold,1,simulated
22863,13,cold,1,simulated
22864,17,cold,1,simulated
22865,11,cold,1,simulated
22866,7,cold,1,simulated
22867,11,cold,1,simulated
22868,6,cold,1,simulated
22869,12,cold,1,simulated
22870,12,cold,1,simulated
22871,10,cold,1,simulated
22872,7,cold,1,simulated
22873,12,cold,1,simulated
22874,12,cold,1,simulated
22875,13,cold,1,simulated
22876,14,cold,1,simulated
22877,6,cold,1,simulated
22878,11,cold,1,simulated
22879,5,cold,1,simulated
22880,9,cold,1,simulated
22881,10,cold,1,simulated
22882,8,cold,1,simulated
22883,13,cold,1,simulated
22884,17,cold,1,simulated
22885,15,hot,0,simulated
22886,6,cold,1,simulated
22887,15,cold,1,simulated
22888,12,cold,1,simulated
22889,8,cold,1,simulated
22890,8,cold,1,simulated
22891,7,cold,1,simulated
22892,12,cold,1,simulated
22893,12,cold,1,simulated
22894,13,cold,1,simulated
22895,10,cold,1,simulated
22896,15,cold,1,simulated
22897,13,cold,1,simulated
22898,13,hot,0,simulated
22899,9,cold,1,simulated
22900,18,cold,1,simulated
22901,10,cold,1,simulated
22902,12,cold,1,simulated
22903,6,cold,1,simulated
22904,6,cold,1,simulated
22905,7,cold,1,simulated
22906,15,cold,1,simulated
22907,11,cold,1,simulated
22908,13,cold,1,simulated
22909,11,cold,1,simulated
22910,10,cold,1,simulated
22911,12,cold,1,simulated
22912,14,cold,1,simulated
22913,8,cold,1,simulated
22914,6,cold,1,simulated
22915,10,cold,1,simulated
22916,4,cold,1,simulated
22917,9,cold,1,simulated
22918,6,cold,1,simulated
22919,12,cold,1,simulated
22920,10,cold,1,simulated
22921,13,cold,1,simulated
22922,12,cold,1,simulated
22923,13,cold,1,simulated
22924,5,cold,1,simulated
22925,6,cold,1,simulated
22926,7,hot,0,simulated
22927,10,cold,1,simulated
22928,16,cold,1,simulated
22929,6,cold,1,simulated
22930,16,cold,1,simulated
22931,15,cold,1,simulated
22932,9,cold,1,simulated
22933,9,cold,1,simulated
22934,13,cold,1,simulated
22935,11,cold,1,simulated
22936,10,cold,1,simulated
22937,10,cold,1,simulated
22938,10,cold,1,simulated
22939,6,cold,1,simulated
22940,6,cold,1,simulated
22941,8,cold,1,simulated
22942,12,cold,1,simulated
22943,10,cold,1,simulated
22944,9,cold,1,simulated
22945,13,cold,1,simulated
22946,7,cold,1,simulated
22947,4,cold,1,simulated
22948,10,cold,1,simulated
22949,6,cold,1,simulated
22950,4,cold,1,simulated
22951,6,cold,1,simulated
22952,15,cold,1,simulated
22953,14,cold,1,simulated
22954,11,cold,1,simulated
22955,11,cold,1,simulated
22956,10,cold,1,simulated
22957,9,cold,1,simulated
22958,4,cold,1,simulated
22959,12,cold,1,simulated
22960,12,cold,1,simulated
22961,7,cold,1,simulated
22962,11,cold,1,simulated
22963,12,cold,1,simulated
22964,15,cold,1,simulated
22965,15,cold,1,simulated
22966,9,cold,1,simulated
22967,12,cold,1,simulated
22968,12,cold,1,simulated
22969,8,cold,1,simulated
22970,9,cold,1,simulated
22971,14,cold,1,simulated
22972,14,cold,1,simulated
22973,12,hot,0,simulated
22974,15,cold,1,simulated
22975,12,cold,1,simulated
22976,8,cold,1,simulated
22977,10,cold,1,simulated
22978,10,hot,0,simulated
22979,12,cold,1,simulated
22980,12,cold,1,simulated
22981,12,cold,1,simulated
22982,9,cold,1,simulated
22983,13,cold,1,simulated
22984,5,cold,1,simulated
22985,10,cold,1,simulated
22986,4,cold,1,simulated
22987,7,cold,1,simulated
22988,4,cold,1,simulated
22989,6,cold,1,simulated
22990,12,cold,1,simulated
22991,9,cold,1,simulated
22992,6,cold,1,simulated
22993,8,cold,1,simulated
22994,10,cold,1,simulated
22995,10,cold,1,simulated
22996,8,cold,1,simulated
22997,12,cold,1,simulated
22998,11,cold,1,simulated
22999,6,cold,1,simulated
23000,2,cold,1,simulated
23001,8,cold,1,simulated
23002,11,cold,1,simulated
23003,9,cold,1,simulated
